name,isPoly,callsPoly,nsends,loc
jstock-1.0.4i_20090818-TSTSearchEngine-put, false, false, 7, 11
jstock-1.0.4i_20090818-DurationTest-tearDown, false, false, 1, 3
jstock-1.0.4i_20090818-YahooStockHistoryServer-getSharesIssued, true, false, 0, 3
jstock-1.0.4i_20090818-YahooStockServer-YahooStockServer, false, false, 2, 8
jstock-1.0.4i_20090818-Utils-getCIMBHistoryServers, false, false, 7, 22
jstock-1.0.4i_20090818-TSTSearchEngineTest-setUp, false, false, 1, 3
jstock-1.0.4i_20090818-SingaporeYahooMarket-SingaporeYahooMarket, false, true, 4, 13
jstock-1.0.4i_20090818-DividendSummaryTableModel-addNewDividend, false, false, 8, 6
jstock-1.0.4i_20090818-DepositSummaryTableModel-addNewDeposit, false, false, 5, 6
jstock-1.0.4i_20090818-DividendSummaryJDialog-jTable1KeyPressed, false, false, 2, 7
jstock-1.0.4i_20090818-DividendSummaryJDialog-getSelectedCommentable, false, false, 5, 9
jstock-1.0.4i_20090818-DepositSummaryJDialog-jButton1ActionPerformed, false, false, 6, 12
jstock-1.0.4i_20090818-CommentJDialog-jButton1ActionPerformed, false, true, 4, 7
jstock-1.0.4i_20090818-1-windowClosing, false, false, 1, 3
jstock-1.0.4i_20090818-Dividend-getComment, true, false, 0, 3
jstock-1.0.4i_20090818-Transaction-getDate, false, false, 1, 3
jstock-1.0.4i_20090818-Transaction-getNetTotal, false, false, 0, 3
jstock-1.0.4i_20090818-Contract-setQuantity, false, false, 6, 4
jstock-1.0.4i_20090818-BrokingFirm-setBrokerMaximumRate, false, false, 1, 4
jstock-1.0.4i_20090818-BrokingFirm-setClearingFeeMaximumRate, false, false, 1, 4
jstock-1.0.4i_20090818-BrokingFirm-setBrokerMinimumRate, false, false, 1, 4
jstock-1.0.4i_20090818-Portfolio-getNetTotal, false, false, 3, 16
jstock-1.0.4i_20090818-TransactionSummary-toString, false, false, 3, 7
jstock-1.0.4i_20090818-SimpleBroker-getMaximumRate, false, false, 0, 3
jstock-1.0.4i_20090818-Activities-compareTo, false, false, 1, 3
jstock-1.0.4i_20090818-Deposit-getDate, false, false, 0, 3
jstock-1.0.4i_20090818-SimpleClearingFee-setRate, false, false, 0, 3
jstock-1.0.4i_20090818-SimpleStampDuty-setMaximumRate, false, false, 0, 3
jstock-1.0.4i_20090818-WizardPanelDescriptor-getWizard, false, false, 0, 3
jstock-1.0.4i_20090818-WizardModel-removePropertyChangeListener, false, false, 1, 3
jstock-1.0.4i_20090818-WizardModel-getPanelDescriptor, false, false, 1, 3
jstock-1.0.4i_20090818-Wizard-getImage, false, false, 3, 13
jstock-1.0.4i_20090818-Wizard-showModalDialog, false, false, 7, 14
jstock-1.0.4i_20090818-WizardController-WizardController, false, false, 0, 3
jstock-1.0.4i_20090818-Utils-buildEmotionalTag, false, false, 21, 37
jtds-1.2.3_20090916-TestBase-compareReaders, false, false, 13, 66
jtds-1.2.3_20090916-SAfeTest-testOldDates0016, false, false, 17, 53
jtds-1.2.3_20090916-SAfeTest-SAfeTest, false, false, 0, 3
jtds-1.2.3_20090916-DatabaseTestCase-getLongString, false, false, 3, 9
jtds-1.2.3_20090916-9-run, false, false, 6, 13
jtds-1.2.3_20090916-XaTest-testXaRollback, false, false, 20, 42
jtds-1.2.3_20090916-DefaultPropertiesUnitTest-test_addDefaultPropertyIfNotSet_DefaultKeySet_PropertyAlreadySet, false, false, 8, 16
jtds-1.2.3_20090916-UnitTestBase-invokeInstanceMethod, false, false, 16, 29
jtds-1.2.3_20090916-DefaultPropertiesTestLibrary-test_tds, false, false, 3, 8
jtds-1.2.3_20090916-DefaultPropertiesTestLibrary-test_lobBuffer, false, false, 3, 9
jtds-1.2.3_20090916-DefaultPropertiesTestLibrary-test_tcpNoDelay, false, false, 3, 9
jtds-1.2.3_20090916-ResultSetTest-testResultSetMetaData, false, false, 17, 27
jtds-1.2.3_20090916-ResultSetTest-testUpdateRowDuplicatesRow, false, false, 22, 39
jtds-1.2.3_20090916-ResultSetTest-testEmptyInsertRow, false, false, 11, 27
jtds-1.2.3_20090916-BatchTest-testBatchUpdateCounts, false, false, 7, 15
jtds-1.2.3_20090916-DatabaseMetaDataJDBC3Test-main, false, false, 1, 3
jtds-1.2.3_20090916-Tds5Test-testStreamText, false, false, 16, 19
jtds-1.2.3_20090916-Test_JtdsDataSource_getReference-Test_JtdsDataSource_getReference, false, false, 2, 27
jtds-1.2.3_20090916-GenKeyTest-testParams, false, false, 17, 69
jtds-1.2.3_20090916-DatabaseMetaDataTest-DatabaseMetaDataTest, false, false, 0, 3
jtds-1.2.3_20090916-DriverUnitTest-test_getPropertyInfo_MatchesMessagesProperties, false, false, 16, 29
jtds-1.2.3_20090916-CSUnitTest-testTextColumns0031, false, false, 10, 51
jtds-1.2.3_20090916-CSUnitTest-testInsertConflict0049, false, false, 16, 47
jtds-1.2.3_20090916-SavepointTest-testSavepoint8, false, false, 2, 8
jtds-1.2.3_20090916-Tds8Test-testSQL2005MetaData, false, false, 13, 37
jtds-1.2.3_20090916-EncodingTest-EncodingTest, false, false, 0, 3
jtds-1.2.3_20090916-SunTest-testDateTimeFn, false, false, 16, 42
jtds-1.2.3_20090916-AsTest-testBinary, false, false, 7, 15
jtds-1.2.3_20090916-NamedPipeUnitTest-testCalculateBufferSize_TDS80, false, false, 2, 4
jtds-1.2.3_20090916-PreparedStatementTest-testLongStatement, false, false, 12, 23
jtds-1.2.3_20090916-PreparedStatementTest-testOuterJoinParameters, false, false, 15, 32
jtds-1.2.3_20090916-LOBTest-testBlobSetNull1, false, false, 18, 38
jtds-1.2.3_20090916-LOBTest-testBlobLength1, false, false, 17, 32
jtds-1.2.3_20090916-LOBTest-testBlobSet5, false, false, 15, 27
jtds-1.2.3_20090916-LOBTest-getBlobTestData, false, false, 0, 3
jtds-1.2.3_20090916-LOBTest-testClobLength1, false, false, 18, 31
jtds-1.2.3_20090916-LOBTest-testBlobUpdate4, false, false, 23, 62
jtds-1.2.3_20090916-TypeInfoTest-testCharTypes, false, false, 2, 9
jtds-1.2.3_20090916-TimestampTest-testTimestamps0037, false, false, 10, 31
jtds-1.2.3_20090916-TimestampTest-testPreparedStatement0009, false, false, 30, 68
jtds-1.2.3_20090916-TimestampTest-testNestedStatements0026, false, false, 23, 62
jtds-1.2.3_20090916-TimestampTest-testDatetimeRounding9, false, false, 20, 42
jtds-1.2.3_20090916-SupportUnitTest-SupportUnitTest, false, false, 0, 3
jtds-1.2.3_20090916-CallableStatementTest-testWritetext, false, false, 8, 20
jtds-1.2.3_20090916-CallableStatementTest-testCallableStatementExec4, false, false, 5, 9
jtds-1.2.3_20090916-CallableStatementTest-testCallableStatementParsing1, false, false, 12, 28
jtds-1.2.3_20090916-MD4Digest-processBlock, true, false, 4, 80
jtds-1.2.3_20090916-DESEngine-getAlgorithmName, false, false, 0, 3
jtds-1.2.3_20090916-MD5Digest-K, false, false, 0, 3
jtds-1.2.3_20090916-Logger-logException, false, false, 4, 7
jtds-1.2.3_20090916-BlobBuffer-getBytes, false, false, 14, 44
jtds-1.2.3_20090916-BlobBuffer-setLength, false, false, 0, 3
jtds-1.2.3_20090916-AsciiInputStream-close, false, false, 1, 6
jtds-1.2.3_20090916-NtlmAuth-answerNtlmv2Challenge, false, false, 2, 5
jtds-1.2.3_20090916-ResponseStream-readShort, false, false, 1, 5
jtds-1.2.3_20090916-ResponseStream-ResponseStream, false, false, 0, 7
jtds-1.2.3_20090916-SharedSocket-getRequestStream, false, false, 7, 20
jtds-1.2.3_20090916-SharedSocket-readPacket, false, false, 16, 108
jtds-1.2.3_20090916-ConnectionJDBC2-getCollation, false, false, 0, 3
jtds-1.2.3_20090916-ConnectionJDBC2-getCursorName, false, false, 4, 5
jtds-1.2.3_20090916-ConnectionJDBC2-getInstanceName, false, false, 0, 3
jtds-1.2.3_20090916-ConnectionJDBC2-setHoldability, false, false, 6, 19
jtds-1.2.3_20090916-ConnectionJDBC2-getServerName, false, false, 0, 3
jtds-1.2.3_20090916-ConnectionJDBC2-getBufferMaxMemory, false, false, 0, 3
jtds-1.2.3_20090916-ConnectionJDBC2-isClosed, false, false, 0, 3
jtds-1.2.3_20090916-ConnectionJDBC2-getAutoCommit, false, false, 1, 5
jtds-1.2.3_20090916-ConnectionJDBC2-unpackProperties, false, false, 38, 120
jtds-1.2.3_20090916-RequestStream-getBufferSize, false, false, 0, 3
jtds-1.2.3_20090916-TypeInfo-TypeInfo, false, false, 2, 23
jtds-1.2.3_20090916-JtdsStatement-getResultSetHoldability, false, true, 1, 5
jtds-1.2.3_20090916-JtdsStatement-clearBatch, false, true, 2, 7
jtds-1.2.3_20090916-JtdsStatement-executeQuery, false, true, 11, 20
jtds-1.2.3_20090916-Driver-createRequiredTrueMap, false, false, 3, 6
jtds-1.2.3_20090916-DateTime-unpackDateTime, false, false, 1, 47
jtds-1.2.3_20090916-SharedNamedPipe-forceClose, true, false, 7, 23
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getSortedTypes, false, false, 5, 11
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getCatalogTerm, false, false, 0, 3
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getTableTypes, false, false, 2, 9
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getAttributes, false, false, 3, 32
jtds-1.2.3_20090916-JtdsDatabaseMetaData-supportsSchemasInIndexDefinitions, false, false, 0, 3
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getSchemas, false, false, 1, 4
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getRowIdLifetime, false, false, 1, 4
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getProcedureColumns, false, false, 42, 95
jtds-1.2.3_20090916-JtdsDatabaseMetaData-autoCommitFailureClosesAllResultSets, false, false, 1, 4
jtds-1.2.3_20090916-JtdsDatabaseMetaData-setCaseSensitiveFlag, false, false, 6, 12
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getDefaultTransactionIsolation, false, false, 0, 3
jtds-1.2.3_20090916-JtdsDatabaseMetaData-getDriverName, false, false, 0, 3
jtds-1.2.3_20090916-JtdsResultSet-updateTime, false, false, 2, 3
jtds-1.2.3_20090916-JtdsResultSet-findColumn, false, false, 9, 24
jtds-1.2.3_20090916-JtdsResultSet-getRef, false, false, 2, 3
jtds-1.2.3_20090916-JtdsResultSet-getLong, false, false, 2, 3
jtds-1.2.3_20090916-JtdsResultSet-updateRow, false, false, 2, 4
jtds-1.2.3_20090916-JtdsResultSet-getRowId, false, false, 1, 4
jtds-1.2.3_20090916-JtdsResultSet-getFetchDirection, false, false, 1, 5
jtds-1.2.3_20090916-CachedResultSet-previous, false, false, 3, 8
jtds-1.2.3_20090916-CachedResultSet-absolute, false, false, 3, 9
jtds-1.2.3_20090916-CachedResultSet-deleteRow, false, false, 24, 49
jtds-1.2.3_20090916-TdsCore-getHostName, false, false, 7, 37
jtds-1.2.3_20090916-TdsCore-isUpdateCount, false, false, 1, 3
jtds-1.2.3_20090916-TdsCore-putLoginString, false, false, 4, 5
jtds-1.2.3_20090916-TdsCore-clearResponseQueue, false, false, 2, 6
jtds-1.2.3_20090916-TdsCore-wait, false, false, 8, 22
jtds-1.2.3_20090916-TdsToken-isRowData, false, false, 0, 3
jtds-1.2.3_20090916-Semaphore-Semaphore, false, false, 0, 3
jtds-1.2.3_20090916-ClobImpl-truncate, false, false, 1, 3
jtds-1.2.3_20090916-Support-getStatementKey, false, false, 10, 31
jtds-1.2.3_20090916-Support-convertLOB, false, false, 4, 13
jtds-1.2.3_20090916-ParameterMetaDataImpl-getParameter, false, false, 3, 9
jtds-1.2.3_20090916-JtdsCallableStatement-getOutputValue, false, true, 6, 13
jtds-1.2.3_20090916-JtdsCallableStatement-setString, false, false, 2, 3
jtds-1.2.3_20090916-JtdsCallableStatement-setSQLXML, true, false, 1, 4
jtds-1.2.3_20090916-JtdsCallableStatement-registerOutParameter, false, false, 1, 3
jtds-1.2.3_20090916-JtdsPreparedStatement-setString, false, false, 1, 3
jtds-1.2.3_20090916-JtdsPreparedStatement-setTime, false, false, 3, 8
jtds-1.2.3_20090916-JtdsPreparedStatement-setCharacterStream, false, false, 1, 4
jtds-1.2.3_20090916-JtdsPreparedStatement-clearParameters, false, true, 2, 7
jtds-1.2.3_20090916-ProcEntry-appendDropSQL, false, false, 7, 17
jtds-1.2.3_20090916-MSCursorResultSet-next, false, true, 3, 10
jtds-1.2.3_20090916-MSCursorResultSet-previous, false, true, 4, 21
jtds-1.2.3_20090916-SharedLocalNamedPipe-setTimeout, true, false, 0, 3
jtds-1.2.3_20090916-JtdsResultSetMetaData-getColumnLabel, false, false, 1, 3
jtds-1.2.3_20090916-DefaultProperties-addDefaultPropertyIfNotSet, false, false, 6, 17
jtds-1.2.3_20090916-XASupport-xa_end, false, false, 14, 42
jtds-1.2.3_20090916-SQLParser-copyKeyWord, false, false, 3, 9
jtds-1.2.3_20090916-TdsData-writeTds5Param, false, false, 93, 256
jtds-1.2.3_20090916-TdsData-putDateTimeValue, false, false, 5, 9
jtds-1.2.3_20090916-PooledConnection-close, false, false, 1, 4
jtds-1.2.3_20090916-JtdsDataSource-getPassword, false, false, 0, 3
jtds-1.2.3_20090916-JtdsDataSource-setServerType, false, false, 1, 3
jtds-1.2.3_20090916-JtdsDataSource-setCharset, false, false, 0, 3
jtds-1.2.3_20090916-JtdsDataSource-getTcpNoDelay, false, false, 2, 3
jtds-1.2.3_20090916-JtdsDataSource-setSendStringParametersAsUnicode, false, false, 1, 3
jtds-1.2.3_20090916-JtdsDataSource-JtdsDataSource, false, false, 0, 5
jtds-1.2.3_20090916-JtdsXAResource-commit, false, false, 4, 4
jtds-1.2.3_20090916-SqlForwarder-readPacket, false, false, 2, 16
jtds-1.2.3_20090916-DumpThread-hex, false, false, 3, 6
jtds-1.2.3_20090916-TdsTlsOutputStream-deferRecord, false, false, 2, 6
jtds-1.2.3_20090916-StatementProxy-executeQuery, false, false, 3, 11
jtds-1.2.3_20090916-StatementProxy-getMaxRows, false, false, 3, 11
jtds-1.2.3_20090916-StatementProxy-isClosed, true, false, 1, 4
jtds-1.2.3_20090916-ConnectionProxy-releaseSavepoint, false, false, 3, 9
jtds-1.2.3_20090916-ConnectionProxy-createStruct, false, false, 1, 4
jtds-1.2.3_20090916-ConnectionProxy-close, false, false, 1, 8
jtds-1.2.3_20090916-CallableStatementProxy-setBytes, false, false, 3, 9
jtds-1.2.3_20090916-CallableStatementProxy-unwrap, true, false, 1, 4
jtds-1.2.3_20090916-CallableStatementProxy-getLong, false, false, 3, 11
jtds-1.2.3_20090916-CallableStatementProxy-setDate, false, false, 3, 9
jtds-1.2.3_20090916-PreparedStatementProxy-setString, false, false, 3, 9
jtds-1.2.3_20090916-PreparedStatementProxy-setBytes, false, false, 3, 9
jtds-1.2.3_20090916-SimpleLRUCache-SimpleLRUCache, false, false, 2, 5
jtidy_r881_20090830-AllFailingDoctypeTests-AllFailingDoctypeTests, false, false, 0, 2
jtidy_r881_20090830-TidyOutputBugsTest-test443576, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test433666, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test540555, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test427821, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test578216, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test427677, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test427662, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test427846, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test629885, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test434940, false, false, 1, 3
jtidy_r881_20090830-TidyOutputBugsTest-test502348, false, false, 2, 4
jtidy_r881_20090830-TidyOutputBugsTest-test445394, false, false, 1, 3
jtidy_r881_20090830-TidyTestCase-diff, false, false, 4, 19
jtidy_r881_20090830-TidyTestCase-assertEquals, false, false, 10, 8
jtidy_r881_20090830-TidyMessage-getLevel, false, false, 0, 3
jtidy_r881_20090830-DOMCharacterDataImpl-getLength, false, false, 0, 8
jtidy_r881_20090830-Node-clone, false, false, 5, 27
jtidy_r881_20090830-Node-addClass, false, false, 2, 14
jtidy_r881_20090830-Node-getAdapter, false, false, 8, 33
jtidy_r881_20090830-Node-isJavaScript, false, false, 1, 20
jtidy_r881_20090830-Node-checkAttributes, false, false, 1, 8
jtidy_r881_20090830-TidyUtils-foldCase, false, false, 4, 24
jtidy_r881_20090830-TidyUtils-isNamechar, false, false, 2, 5
jtidy_r881_20090830-TidyUtils-TidyUtils, false, false, 0, 3
jtidy_r881_20090830-Lexer-fixId, false, false, 4, 19
jtidy_r881_20090830-Lexer-htmlVersionName, false, false, 1, 21
jtidy_r881_20090830-Lexer-parseEntity, false, true, 30, 189
jtidy_r881_20090830-Lexer-fixHTMLNameSpace, false, false, 6, 38
jtidy_r881_20090830-Lexer-fixDocType, false, false, 24, 200
jtidy_r881_20090830-Lexer-isValidAttrName, false, false, 5, 27
jtidy_r881_20090830-AttVal-getValue, false, false, 0, 3
jtidy_r881_20090830-AttVal-isBoolAttribute, false, false, 1, 12
jtidy_r881_20090830-Attribute-getAttrchk, false, false, 0, 3
jtidy_r881_20090830-CheckAnchor-check, true, false, 2, 5
jtidy_r881_20090830-JTidyWarningBugsTest-test444834, false, false, 4, 5
jtidy_r881_20090830-Tidy-getTrimEmptyElements, false, false, 0, 3
jtidy_r881_20090830-Tidy-getPrintBodyOnly, false, false, 0, 3
jtidy_r881_20090830-Tidy-getEscapeCdata, false, false, 0, 3
jtidy_r881_20090830-Tidy-setUpperCaseAttrs, false, false, 0, 3
jtidy_r881_20090830-Tidy-getBreakBeforeBR, false, false, 0, 3
jtidy_r881_20090830-Tidy-getMakeClean, false, false, 0, 3
jtidy_r881_20090830-Tidy-setWrapSection, false, false, 0, 3
jtidy_r881_20090830-Tidy-setShowErrors, false, false, 0, 3
jtidy_r881_20090830-Tidy-setTidyMark, false, false, 0, 3
jtidy_r881_20090830-Tidy-getQuoteNbsp, false, false, 0, 3
jtidy_r881_20090830-Tidy-getFixUri, false, false, 0, 3
jtidy_r881_20090830-Tidy-setQuoteMarks, false, false, 0, 3
jtidy_r881_20090830-Tidy-getFixComments, false, false, 0, 3
jtidy_r881_20090830-Tidy-setBreakBeforeBR, false, false, 0, 3
jtidy_r881_20090830-Tidy-getWrapJste, false, false, 0, 3
jtidy_r881_20090830-Tidy-setFixComments, false, false, 0, 3
jtidy_r881_20090830-Tidy-setWrapPhp, false, false, 0, 3
jtidy_r881_20090830-Configuration-setInCharEncodingName, false, false, 1, 7
jtidy_r881_20090830-TidyWarningBugsTest-test435917, false, false, 2, 6
jtidy_r881_20090830-TidyWarningBugsTest-test501230, false, false, 2, 4
jtidy_r881_20090830-TidyWarningBugsTest-test434100, false, false, 3, 9
jtidy_r881_20090830-TidyWarningBugsTest-TidyWarningBugsTest, false, false, 0, 3
jtidy_r881_20090830-Out-outc, true, false, 0, 0
jtidy_r881_20090830-StreamIn-readCharFromStream, true, false, 0, 0
jtidy_r881_20090830-DOMNodeImpl-compareDocumentPosition, false, false, 1, 3
jtidy_r881_20090830-DOMNodeImpl-getUserData, false, false, 0, 3
jtidy_r881_20090830-DOMNodeImpl-isEqualNode, false, false, 0, 3
jtidy_r881_20090830-DOMNodeImpl-getNodeValue, true, false, 1, 15
jtidy_r881_20090830-ParseProperty-getOptionValues, true, false, 0, 0
jtidy_r881_20090830-TagTable-isAnchorElement, false, false, 0, 9
jtidy_r881_20090830-TagTable-findParser, false, false, 2, 14
jtidy_r881_20090830-CheckShape-check, true, false, 4, 15
jtidy_r881_20090830-CheckLang-check, true, false, 3, 13
jtidy_r881_20090830-Flag-hashCode, false, false, 1, 4
jtidy_r881_20090830-IStack-IStack, false, false, 0, 0
jtidy_r881_20090830-StreamInJavaImpl-getCurcol, true, false, 0, 3
jtidy_r881_20090830-EncodingNameMapperTest-testToJava, false, false, 2, 25
jtidy_r881_20090830-ParserImpl-parseXMLElement, false, false, 8, 68
jtidy_r881_20090830-ParseScript-parse, true, false, 2, 12
jtidy_r881_20090830-ParseTableTag-parse, true, false, 27, 120
jtidy_r881_20090830-ParseInt-getFriendlyName, true, false, 1, 3
jtidy_r881_20090830-ParseInvBoolean-getFriendlyName, true, false, 1, 8
jtidy_r881_20090830-ParseName-getOptionValues, true, false, 0, 3
jtidy_r881_20090830-ParseDocType-getFriendlyName, true, false, 0, 33
jtidy_r881_20090830-ParseIndent-getType, true, false, 0, 3
jtidy_r881_20090830-ParseNewLine-getType, true, false, 0, 3
jtidy_r881_20090830-DOMTextImpl-splitText, false, false, 1, 3
jtidy_r881_20090830-EncodingUtils-decodeUTF8BytesToChar, false, false, 4, 169
jtidy_r881_20090830-Clean-createPropString, false, false, 2, 29
jtidy_r881_20090830-Clean-Clean, false, false, 0, 3
jtidy_r881_20090830-Clean-bumpObject, false, false, 3, 51
jtidy_r881_20090830-Clean-mergeClasses, false, false, 5, 37
jtidy_r881_20090830-Clean-noMargins, false, false, 3, 22
jtidy_r881_20090830-Clean-list2BQ, false, false, 4, 22
jtidy_r881_20090830-AttributeTable-findAttribute, false, false, 1, 11
jtidy_r881_20090830-TidyWordBugsTest-test431721, false, false, 1, 3
jtidy_r881_20090830-DOMDocumentImpl-createAttributeNS, false, false, 1, 3
jtidy_r881_20090830-DOMDocumentImpl-createComment, false, false, 3, 10
jtidy_r881_20090830-DOMDocumentImpl-createElement, false, false, 2, 13
jtidy_r881_20090830-DOMDocumentImpl-normalizeDocument, false, false, 0, 3
jtidy_r881_20090830-Level-hashCode, false, false, 1, 4
jtidy_r881_20090830-DOMAttrMapImpl-removeNamedItemNS, false, false, 1, 5
jtidy_r881_20090830-MsgXmlHandler-endElement, false, false, 5, 9
jtidy_r881_20090830-PPrint-printText, false, false, 4, 29
jtidy_r881_20090830-PPrint-printTree, false, false, 58, 288
jtidy_r881_20090830-PPrint-printPI, false, false, 4, 20
jtidy_r881_20090830-PPrint-printScriptStyle, false, false, 19, 117
jtidy_r881_20090830-PPrint-addC, false, false, 1, 25
jtidy_r881_20090830-ReportTest-testGetMessageSuspectedMissingQuote, false, false, 2, 4
jtidy_r881_20090830-ReportTest-testGetMessageDoctypeGiven, false, false, 2, 9
jtidy_r881_20090830-ReportTest-testGetMessageBadCdataComment, false, false, 2, 4
jtidy_r881_20090830-ReportTest-testGetMessageReportVersion, false, false, 2, 9
jtidy_r881_20090830-ReportTest-ReportTest, false, false, 0, 3
jtidy_r881_20090830-ReportTest-setUp, false, false, 4, 7
jtidy_r881_20090830-DOMAttrImpl-getSchemaTypeInfo, false, false, 0, 3
jtidy_r881_20090830-DOMAttrImpl-getOwnerElement, false, false, 0, 3
jtidy_r881_20090830-DOMAttrImpl-replaceChild, true, false, 1, 3
jtidy_r881_20090830-DOMElementImpl-getAttributeNode, false, false, 2, 22
jtidy_r881_20090830-DOMElementImpl-getAttributeNS, false, false, 1, 5
jtidy_r881_20090830-DOMElementImpl-getElementsByTagName, false, false, 1, 3
jtidy_r881_20090830-TidyCrashingBugsTest-test991471, false, false, 1, 3
jtidy_r881_20090830-TidyCrashingBugsTest-test679135, false, false, 1, 3
jtidy_r881_20090830-TidyCrashingBugsTest-test991469, false, false, 1, 3
jtidy_r881_20090830-TidyCrashingBugsTest-test443362, false, false, 1, 3
jtidy_r881_20090830-TidyCrashingBugsTest-test539369, false, false, 1, 3
jtidy_r881_20090830-DOMDocumentTypeImpl-getNodeType, true, false, 0, 3
jtidy_r881_20090830-DOMNodeListImpl-getLength, false, false, 0, 15
jtidy_r881_20090830-TidyEncodingBugsTest-test649812, false, false, 1, 4
jtidy_r881_20090830-JTidyBugsTest-test909187, false, false, 1, 3
jtidy_r881_20090830-JTidyBugsTest-test917012, false, false, 1, 3
jtidy_r881_20090830-EncodingNameMapper-toIana, false, false, 2, 14
jtidy_r881_20090830-BufferedServletOutputStream-setOriginalContentLength, false, false, 0, 3
jtidy_r881_20090830-BufferedServletResponse-setIsCommittedFix, false, false, 0, 3
jtidy_r881_20090830-BufferedServletPrintWriter-setDefferedStreamClose, false, false, 0, 3
jtidy_r881_20090830-TidyProcessor-setCommentsSubst, false, false, 0, 3
jtidy_r881_20090830-ResponseRecord-getParseErrors, true, false, 0, 0
jtidy_r881_20090830-ResponseRecord-getHtmlOutput, true, false, 0, 0
jtidy_r881_20090830-TestCaseLoader-addClassIfTestCase, false, false, 4, 8
jtidy_r881_20090830-TidyServletHelper-process, false, true, 18, 32
jtidy_r881_20090830-TidyServletCase-TidyServletCase, false, false, 0, 3
jtidy_r881_20090830-SessionRepositoryTest-setServletInitParameters, true, false, 1, 3
jtidy_r881_20090830-FilterTest-getJspName, true, true, 1, 3
jtidy_r881_20090830-ReportsTest-validateReportFromJSP, false, false, 4, 10
jtidy_r881_20090830-TidyServlet-redirect2Image, false, true, 20, 55
jtidy_r881_20090830-ReportsSourceTest-testSourceResult, false, false, 3, 14
jtidy_r881_20090830-ValidationImageTag-release, false, false, 1, 7
jtidy_r881_20090830-IgnoreTag-doStartTag, false, false, 1, 4
jtidy_r881_20090830-LinkTag-setSource, false, false, 0, 3
jtidy_r881_20090830-TidyTag-setConfig, false, false, 0, 3
jtidy_r881_20090830-JTidyServletProperties-getRepositoryFactoryInstance, false, false, 5, 17
jtidy_r881_20090830-HTMLEncode-buildEntityTables, false, false, 3, 11
jtidy_r881_20090830-DefaultResponseRecord-getWhen, true, false, 0, 3
jtidy_r881_20090830-DefaultResponseRecord-getReport, false, false, 0, 3
jtidy_r881_20090830-DefaultResponseRecord-setHtmlInput, true, false, 0, 3
junit_rc1_20090831-RunAfters-RunAfters, false, false, 0, 5
junit_rc1_20090831-FrameworkMethod-getMethod, false, false, 0, 3
junit_rc1_20090831-TestClass-getName, false, false, 1, 5
junit_rc1_20090831-FrameworkField-getField, false, false, 0, 3
junit_rc1_20090831-AssertionTest-objectsAreSame, false, false, 2, 4
junit_rc1_20090831-AssertionTest-arraysElementsDiffer, false, false, 1, 3
junit_rc1_20090831-AssertionTest-arraysNotEqual, false, false, 2, 3
junit_rc1_20090831-AssertionTest-shortsNotEqual, false, false, 1, 3
junit_rc1_20090831-AssertionTest-arraysNotEqualWithMessage, false, false, 2, 3
junit_rc1_20090831-ComparisonFailure-getActual, false, false, 0, 3
junit_rc1_20090831-ComparisonCompactor-computeCommonSuffix, false, false, 3, 4
junit_rc1_20090831-Assert-internalArrayEquals, false, false, 2, 3
junit_rc1_20090831-ComparisonCriteria-assertElementsEqual, true, false, 0, 0
junit_rc1_20090831-TextListener-TextListener, false, false, 0, 3
junit_rc1_20090831-JUnit4TestAdapter-sort, true, false, 1, 3
junit_rc1_20090831-JUnit4TestAdapterCache-getNotifier, false, false, 3, 22
junit_rc1_20090831-TestResult-wasSuccessful, false, false, 2, 3
junit_rc1_20090831-ComparisonCompactor-computeCommonSuffix, false, false, 3, 4
junit_rc1_20090831-TestCase-createResult, false, false, 1, 3
junit_rc1_20090831-TestSuite-TestSuite, false, false, 1, 4
junit_rc1_20090831-TestSuite-warning, false, false, 1, 8
junit_rc1_20090831-ComparisonFailure-ComparisonFailure, false, false, 0, 5
junit_rc1_20090831-Assert-assertTrue, false, false, 1, 3
junit_rc1_20090831-Description-methodStringMatcher, false, false, 3, 3
junit_rc1_20090831-Description-isTest, false, false, 2, 3
junit_rc1_20090831-Listener-testRunFinished, true, false, 1, 4
junit_rc1_20090831-Request-method, false, false, 3, 4
junit_rc1_20090831-Computer-getRunner, true, true, 1, 3
junit_rc1_20090831-Sorter-compare, false, false, 1, 3
junit_rc1_20090831-SimpleTest-testEquals, false, false, 5, 8
